Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
46,American_Community_Survey_2016,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2016.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2016_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2016,american_community_survey_2016,American Community Survey 2016,american_community_survey_2016.csv,,,,
47,American_Community_Survey_2017,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2017.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2017_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2017,american_community_survey_2017,American Community Survey 2017,american_community_survey_2017.csv,,,,
48,American_Community_Survey_2018,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2018.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2018_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2018,american_community_survey_2018,American Community Survey 2018,american_community_survey_2018.csv,,,,
49,American_Community_Survey_2019,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2019_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2019,american_community_survey_2019,American Community Survey 2019,american_community_survey_2019.csv,,,,
50,American_Community_Survey_2021,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2021_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2021,american_community_survey_2021,American Community Survey 2021,american_community_survey_2021.csv,,,,
51,American_Community_Survey_2022,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2022.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2022_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2022,american_community_survey_2022,American Community Survey 2022,american_community_survey_2022.csv,,,,
52,American_Community_Survey_2023,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_County_2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/ACS_2023_Variables.pdf,CSV,https://www.census.gov/programs-surveys/acs/data.html,0.002,American Community Survey,U.S. Census Bureau,2023,american_community_survey_2023,American Community Survey 2023,american_community_survey_2023.csv,,,,
54,AtlasPlus_HIV_Counties_Data,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/AtlasPlus_HIV_Counties_Data.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/AtlasPlus_HIV_Data_Dictionary.pdf,CSV,https://gis.cdc.gov/grasp/nchhstpatlas/tables.html,0.054,GIS,CDC,2018-2022,atlas_plus_hiv_counties_data,Atlas Plus HIV Counties Data,atlas_plus_hiv_counties_data.csv,,,,
55,AtlasPlus_HIV_EHE_Counties_Data,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/AtlasPlus_HIV_EHE_Counties_Data.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/AtlasPlus_HIV_Data_Dictionary.pdf,CSV,https://gis.cdc.gov/grasp/nchhstpatlas/tables.html,0.0002,GIS,CDC,2018-2022,atlas_plus_hiv_ehe_counties_data,Atlas Plus HIV EHE Counties Data,atlas_plus_hiv_ehe_counties_data.csv,,,,
57,BRFSS_Health_Related_Quality_of_Life,Health Behaviors,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthBehaviors/rows.csv,https://data.world/health/health-related-quality-of-life/workspace/data-dictionary,CSV,https://data.world/health/health-related-quality-of-life,0.03147,Behavioral Risk Factor Surveillance System (BRFSS),CDC,1993-2010,brfss_health_related_quality_of_life,BRFSS Health Related Quality of Life,brfss_health_related_quality_of_life.csv,,,,
78,CommunityResilienceEstimates-2018-a11,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/cre-2018-a11.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/file-layout.pdf,CSV,https://www.census.gov/programs-surveys/community-resilience-estimates/data/datasets.html,0.101,Community Resilience Estimates,USCB,2018,community_resilience_estimates_2018,Community Resilience Estimates 2018,community_resilience_estimates_2018.csv,,,,
79,CommunityResilienceEstimates-2019,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/CRE_19.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/cre_file_layout_2019.pdf,CSV,https://www.census.gov/programs-surveys/community-resilience-estimates/data/datasets.html,0.118,Community Resilience Estimates,USCB,2019,community_resilience_estimates_2019,Community Resilience Estimates 2019,community_resilience_estimates_2019.csv,,,,
80,CommunityResilienceEstimates-2021,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/CRE_21.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/cre_file_layout_2021.pdf,CSV,https://www.census.gov/programs-surveys/community-resilience-estimates/data/datasets.html,0.0131,Community Resilience Estimates,USCB,2021,community_resilience_estimates_2021,Community Resilience Estimates 2021,community_resilience_estimates_2021.csv,,,,
81,CommunityResilienceEstimates-2022,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/CRE_22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/cre_file_layout_2022.pdf,CSV,https://www.census.gov/programs-surveys/community-resilience-estimates/data/datasets.html,0.0133,Community Resilience Estimates,USCB,2022,community_resilience_estimates_2022,Community Resilience Estimates 2022,community_resilience_estimates_2022.csv,,,,
86,CurrentPopulationSurvey-ASEC_Replicate_Weights_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar19.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.375,CPS-ASEC,USCB,2019,current_population_survey_asec_replicate_weights_2019,Current Population Survey ASEC Replicate Weights 2019,current_population_survey_asec_replicate_weights_2019.csv,,,,
87,CurrentPopulationSurvey-ASEC_Replicate_Weights_2020,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2020.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar20.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.329,CPS-ASEC,USCB,2020,current_population_survey_asec_replicate_weights_2020,Current Population Survey ASEC Replicate Weights 2020,current_population_survey_asec_replicate_weights_2020.csv,,,,
88,CurrentPopulationSurvey-ASEC_Replicate_Weights_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar21.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.341,CPS-ASEC,USCB,2021,current_population_survey_asec_replicate_weights_2021,Current Population Survey ASEC Replicate Weights 2021,current_population_survey_asec_replicate_weights_2021.csv,,,,
89,CurrentPopulationSurvey-ASEC_Replicate_Weights_2022,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2022.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar22.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.318,CPS-ASEC,USCB,2022,current_population_survey_asec_replicate_weights_2022,Current Population Survey ASEC Replicate Weights 2022,current_population_survey_asec_replicate_weights_2022.csv,,,,
90,CurrentPopulationSurvey-ASEC_Replicate_Weights_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar23.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2023.html#list-tab-165711867,0.29,CPS-ASEC,USCB,2023,current_population_survey_asec_replicate_weights_2023,Current Population Survey ASEC Replicate Weights 2023,current_population_survey_asec_replicate_weights_2023.csv,,,,
91,CurrentPopulationSurvey-ASEC_Replicate_Weights_2024,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/ASEC_Replicate_Weights_2024.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar24.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2024.html#list-tab-165711867,0.286,CPS-ASEC,USCB,2024,current_population_survey_asec_replicate_weights_2024,Current Population Survey ASEC Replicate Weights 2024,current_population_survey_asec_replicate_weights_2024.csv,,,,
92,CurrentPopulationSurvey-ASEC_family_record_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar19.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0185,CPS-ASEC,USCB,2019,current_population_survey_asec_family_record_2019,Current Population Survey ASEC family record 2019,current_population_survey_asec_family_record_2019.csv,,,,
93,CurrentPopulationSurvey-ASEC_family_record_2020,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2020.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar20.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0157,CPS-ASEC,USCB,2020,current_population_survey_asec_family_record_2020,Current Population Survey ASEC family record 2020,current_population_survey_asec_family_record_2020.csv,,,,
94,CurrentPopulationSurvey-ASEC_family_record_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar21.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0164,CPS-ASEC,USCB,2021,current_population_survey_asec_family_record_2021,Current Population Survey ASEC family record 2021,current_population_survey_asec_family_record_2021.csv,,,,
95,CurrentPopulationSurvey-ASEC_family_record_2022,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2022.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar22.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0154,CPS-ASEC,USCB,2022,current_population_survey_asec_family_record_2022,Current Population Survey ASEC family record 2022,current_population_survey_asec_family_record_2022.csv,,,,
96,CurrentPopulationSurvey-ASEC_family_record_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar23.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2023.html#list-tab-165711867,0.014,CPS-ASEC,USCB,2023,current_population_survey_asec_family_record_2023,Current Population Survey ASEC family record 2023,current_population_survey_asec_family_record_2023.csv,,,,
97,CurrentPopulationSurvey-ASEC_family_record_2024,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_family_record_2024.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar24.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2024.html#list-tab-165711867,0.0139,CPS-ASEC,USCB,2024,current_population_survey_asec_family_record_2024,Current Population Survey ASEC family record 2024,current_population_survey_asec_family_record_2024.csv,,,,
98,CurrentPopulationSurvey-ASEC_household_record_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar19.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0316,CPS-ASEC,USCB,2019,current_population_survey_asec_household_record_2019,Current Population Survey ASEC household record 2019,current_population_survey_asec_household_record_2019.csv,,,,
99,CurrentPopulationSurvey-ASEC_household_record_2020,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2020.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar20.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0301,CPS-ASEC,USCB,2020,current_population_survey_asec_household_record_2020,Current Population Survey ASEC household record 2020,current_population_survey_asec_household_record_2020.csv,,,,
100,CurrentPopulationSurvey-ASEC_household_record_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar21.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0299,CPS-ASEC,USCB,2021,current_population_survey_asec_household_record_2021,Current Population Survey ASEC household record 2021,current_population_survey_asec_household_record_2021.csv,,,,
101,CurrentPopulationSurvey-ASEC_household_record_2022,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2022.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar22.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.0311,CPS-ASEC,USCB,2022,current_population_survey_asec_household_record_2022,Current Population Survey ASEC household record 2022,current_population_survey_asec_household_record_2022.csv,,,,
102,CurrentPopulationSurvey-ASEC_household_record_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar23.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2023.html#list-tab-165711867,0.02886,CPS-ASEC,USCB,2023,current_population_survey_asec_household_record_2023,Current Population Survey ASEC household record 2023,current_population_survey_asec_household_record_2023.csv,,,,
103,CurrentPopulationSurvey-ASEC_household_record_2024,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_household_record_2024.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar24.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2024.html#list-tab-165711867,0.029,CPS-ASEC,USCB,2024,current_population_survey_asec_household_record_2024,Current Population Survey ASEC household record 2024,current_population_survey_asec_household_record_2024.csv,,,,
104,CurrentPopulationSurvey-ASEC_person_record_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2019.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar19.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.333,CPS-ASEC,USCB,2019,current_population_survey_asec_person_record_2019,Current Population Survey ASEC person record 2019,current_population_survey_asec_person_record_2019.csv,,,,
105,CurrentPopulationSurvey-ASEC_person_record_2020,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2020.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar20.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.307,CPS-ASEC,USCB,2020,current_population_survey_asec_person_record_2020,Current Population Survey ASEC person record 2020,current_population_survey_asec_person_record_2020.csv,,,,
106,CurrentPopulationSurvey-ASEC_person_record_2021,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2021.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar21.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.315,CPS-ASEC,USCB,2021,current_population_survey_asec_person_record_2021,Current Population Survey ASEC person record 2021,current_population_survey_asec_person_record_2021.csv,,,,
107,CurrentPopulationSurvey-ASEC_person_record_2022,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2022.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar22.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2022.html#list-tab-0ZHHUXO2A9GXV1YVVF,0.296,CPS-ASEC,USCB,2022,current_population_survey_asec_person_record_2022,Current Population Survey ASEC person record 2022,current_population_survey_asec_person_record_2022.csv,,,,
108,CurrentPopulationSurvey-ASEC_person_record_2023,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2023.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar23.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2023.html#list-tab-165711867,0.268,CPS-ASEC,USCB,2023,current_population_survey_asec_person_record_2023,Current Population Survey ASEC person record 2023,current_population_survey_asec_person_record_2023.csv,,,,
109,CurrentPopulationSurvey-ASEC_person_record_2024,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-ASEC_person_record_2024.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-asec_documentation_mar24.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-asec.2024.html#list-tab-165711867,0.264,CPS-ASEC,USCB,2024,current_population_survey_asec_person_record_2024,Current Population Survey ASEC person record 2024,current_population_survey_asec_person_record_2024.csv,,,,
110,CurrentPopulationSurvey_FoodSecuritySupplement_2011,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2011_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec11.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.209,CPS-FSS,"USCB, USDA",2011,current_population_survey_food_security_supplement_2011,Current Population Survey Food Security Supplement 2011,current_population_survey_food_security_supplement_2011.csv,,,,
111,CurrentPopulationSurvey_FoodSecuritySupplement_2012,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2012_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec12.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.209,CPS-FSS,"USCB, USDA",2012,current_population_survey_food_security_supplement_2012,Current Population Survey Food Security Supplement 2012,current_population_survey_food_security_supplement_2012.csv,,,,
112,CurrentPopulationSurvey_FoodSecuritySupplement_2013,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2013_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec13.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.208,CPS-FSS,"USCB, USDA",2013,current_population_survey_food_security_supplement_2013,Current Population Survey Food Security Supplement 2013,current_population_survey_food_security_supplement_2013.csv,,,,
113,CurrentPopulationSurvey_FoodSecuritySupplement_2014,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2014_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec14.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.211,CPS-FSS,"USCB, USDA",2014,current_population_survey_food_security_supplement_2014,Current Population Survey Food Security Supplement 2014,current_population_survey_food_security_supplement_2014.csv,,,,
114,CurrentPopulationSurvey_FoodSecuritySupplement_2015,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2015_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec15.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.209,CPS-FSS,"USCB, USDA",2015,current_population_survey_food_security_supplement_2015,Current Population Survey Food Security Supplement 2015,current_population_survey_food_security_supplement_2015.csv,,,,
115,CurrentPopulationSurvey_FoodSecuritySupplement_2016,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2016_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec16.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.21,CPS-FSS,"USCB, USDA",2016,current_population_survey_food_security_supplement_2016,Current Population Survey Food Security Supplement 2016,current_population_survey_food_security_supplement_2016.csv,,,,
116,CurrentPopulationSurvey_FoodSecuritySupplement_2017,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2017_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec17.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.202,CPS-FSS,"USCB, USDA",2017,current_population_survey_food_security_supplement_2017,Current Population Survey Food Security Supplement 2017,current_population_survey_food_security_supplement_2017.csv,,,,
117,CurrentPopulationSurvey_FoodSecuritySupplement_2018,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2018_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec18.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.197,CPS-FSS,"USCB, USDA",2018,current_population_survey_food_security_supplement_2018,Current Population Survey Food Security Supplement 2018,current_population_survey_food_security_supplement_2018.csv,,,,
118,CurrentPopulationSurvey_FoodSecuritySupplement_2019,Economic Stability,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/CPS-FSS_2019_supplement.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EconomicStability/cps-fss_documentation_dec19.pdf,CSV,https://www.census.gov/data/datasets/time-series/demo/cps/cps-supp_cps-repwgt/cps-food-security.html#cpssupps,0.202,CPS-FSS,"USCB, USDA",2019,current_population_survey_food_security_supplement_2019,Current Population Survey Food Security Supplement 2019,current_population_survey_food_security_supplement_2019.csv,,,,
